date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:45:26	2276/2276	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:08:16%20GMT	https://www.deratisation-casablanca.com/img/prettyPhoto/facebook/sprite.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/prettyPhoto/facebook/sprite.png	(from https://www.deratisation-casablanca.com/css/prettyPhoto.css)
14:45:27	97/97	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:08:14%20GMT	https://www.deratisation-casablanca.com/img/prettyPhoto/facebook/contentPatternTop.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/prettyPhoto/facebook/contentPatternTop.png	(from https://www.deratisation-casablanca.com/css/prettyPhoto.css)
14:45:27	90/90	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:08:14%20GMT	https://www.deratisation-casablanca.com/img/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/prettyPhoto/facebook/contentPatternLeft.png	(from https://www.deratisation-casablanca.com/css/prettyPhoto.css)
14:45:27	89/89	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:08:14%20GMT	https://www.deratisation-casablanca.com/img/prettyPhoto/facebook/contentPatternRight.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/prettyPhoto/facebook/contentPatternRight.png	(from https://www.deratisation-casablanca.com/css/prettyPhoto.css)
14:45:27	2506/2506	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Feb%202015%2013:08:15%20GMT	https://www.deratisation-casablanca.com/img/prettyPhoto/facebook/loader.gif	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/prettyPhoto/facebook/loader.gif	(from https://www.deratisation-casablanca.com/css/prettyPhoto.css)
14:45:27	524/524	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:08:13%20GMT	https://www.deratisation-casablanca.com/img/prettyPhoto/facebook/btnNext.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/prettyPhoto/facebook/btnNext.png	(from https://www.deratisation-casablanca.com/css/prettyPhoto.css)
14:45:28	532/532	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:08:13%20GMT	https://www.deratisation-casablanca.com/img/prettyPhoto/facebook/btnPrevious.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/prettyPhoto/facebook/btnPrevious.png	(from https://www.deratisation-casablanca.com/css/prettyPhoto.css)
14:45:28	97/97	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:08:14%20GMT	https://www.deratisation-casablanca.com/img/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/prettyPhoto/facebook/contentPatternBottom.png	(from https://www.deratisation-casablanca.com/css/prettyPhoto.css)
14:45:28	216/216	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Feb%202015%2013:08:15%20GMT	https://www.deratisation-casablanca.com/img/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/prettyPhoto/facebook/default_thumbnail.gif	(from https://www.deratisation-casablanca.com/css/prettyPhoto.css)
14:45:28	71/71	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:03%20GMT	https://www.deratisation-casablanca.com/img/bg_off.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/bg_off.png	(from https://www.deratisation-casablanca.com/css/style.css)
14:45:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2013:45:29%20GMT	https://www.deratisation-casablanca.com/img/img-bg-blur.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/img-bg-blur.jpg	(from https://www.deratisation-casablanca.com/css/style.css)
14:45:29	208/208	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:06%20GMT	https://www.deratisation-casablanca.com/img/search-icon.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/search-icon.png	(from https://www.deratisation-casablanca.com/css/style.css)
14:45:29	4298/4298	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Feb%202015%2013:06:05%20GMT	https://www.deratisation-casablanca.com/img/loader.gif	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/loader.gif	(from https://www.deratisation-casablanca.com/css/style.css)
14:45:29	442/442	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:04%20GMT	https://www.deratisation-casablanca.com/img/contact-map.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/contact-map.png	(from https://www.deratisation-casablanca.com/css/style.css)
14:45:30	9633/9633	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:17%20GMT	https://www.deratisation-casablanca.com/img/patterns/whitey.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/whitey.png	(from https://www.deratisation-casablanca.com/css/theme-responsive.css)
14:45:30	9409/9409	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:15%20GMT	https://www.deratisation-casablanca.com/img/patterns/retina_wood.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/retina_wood.png	(from https://www.deratisation-casablanca.com/css/switcher.css)
14:45:30	1996/1996	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:15%20GMT	https://www.deratisation-casablanca.com/img/patterns/subtle_grunge.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/subtle_grunge.png	(from https://www.deratisation-casablanca.com/css/switcher.css)
14:45:31	23172/23172	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:12%20GMT	https://www.deratisation-casablanca.com/img/patterns/denim.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/denim.png	(from https://www.deratisation-casablanca.com/css/switcher.css)
14:45:31	26717/26717	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:15%20GMT	https://www.deratisation-casablanca.com/img/patterns/lghtmesh.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/lghtmesh.png	(from https://www.deratisation-casablanca.com/css/switcher.css)
14:45:31	2074/2074	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:13%20GMT	https://www.deratisation-casablanca.com/img/patterns/fabrics_gray.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/fabrics_gray.png	(from https://www.deratisation-casablanca.com/css/switcher.css)
14:45:31	11734/11734	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:16%20GMT	https://www.deratisation-casablanca.com/img/patterns/tileable_wood.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/tileable_wood.png	(from https://www.deratisation-casablanca.com/css/switcher.css)
14:45:31	6899/6899	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:12%20GMT	https://www.deratisation-casablanca.com/img/patterns/dark_wood.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/dark_wood.png	(from https://www.deratisation-casablanca.com/css/switcher.css)
14:45:32	2412/2412	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:16%20GMT	https://www.deratisation-casablanca.com/img/patterns/wall.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/wall.png	(from https://www.deratisation-casablanca.com/css/switcher.css)
14:45:32	1950/1950	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Feb%202015%2013:06:13%20GMT	https://www.deratisation-casablanca.com/img/patterns/grey_wash.png	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/img/patterns/grey_wash.png	(from https://www.deratisation-casablanca.com/css/switcher.css)
14:45:32	1776/1776	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Feb%202022%2010:24:53%20GMT	https://www.deratisation-casablanca.com/style.css.contact	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/style.css.css	(from https://www.deratisation-casablanca.com/contact.php)
14:45:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2013:45:33%20GMT	https://www.deratisation-casablanca.com/pixmamaroc@gmail.com	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/pixmamaroc@gmail.com	(from https://www.deratisation-casablanca.com/contact.php)
14:45:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2013:45:33%20GMT	https://www.deratisation-casablanca.com/.html	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/-2.html	(from https://www.deratisation-casablanca.com/contact.php)
14:45:33	18757/18757	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20May%202022%2009:58:58%20GMT	https://www.deratisation-casablanca.com/contact.html	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/contact-2.html	(from https://www.deratisation-casablanca.com/contact.php)
14:45:33	2024/2024	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Jul%202014%2023:34:35%20GMT	https://www.deratisation-casablanca.com/css/nivo-slider.css	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/css/nivo-slider.css	(from https://www.deratisation-casablanca.com/societe-de-deratisation-casablanca.html)
14:45:34	121457/121457	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:00%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.4.0/css/bootstrap.min.css	C:/Users/hp/Desktop/PNS%20DERATISATION/maxcdn.bootstrapcdn.com/bootstrap/3.4.0/css/bootstrap.min.css	(from https://www.deratisation-casablanca.com/societe-de-deratisation-casablanca.html)
14:45:34	149009/149009	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:18:13%20GMT	https://www.deratisation-casablanca.com/deratisation-casablanca/entreprise-deratisation-casablanca.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/deratisation-casablanca/entreprise-deratisation-casablanca.jpg	(from https://www.deratisation-casablanca.com/societe-de-deratisation-casablanca.html)
14:45:35	162752/162752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:18:04%20GMT	https://www.deratisation-casablanca.com/deratisation-casablanca/anti-rats-casablanca.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/deratisation-casablanca/anti-rats-casablanca.jpg	(from https://www.deratisation-casablanca.com/societe-de-deratisation-casablanca.html)
14:45:35	235571/235571	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2010:21:04%20GMT	https://www.deratisation-casablanca.com/deratisation-casablanca/degat-rat-rongeur-fil-electrique.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/deratisation-casablanca/degat-rat-rongeur-fil-electrique.jpg	(from https://www.deratisation-casablanca.com/societe-de-deratisation-casablanca.html)
14:45:35	161342/161342	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:18:04%20GMT	https://www.deratisation-casablanca.com/deratisation-casablanca/anti-souris-casablanca.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/deratisation-casablanca/anti-souris-casablanca.jpg	(from https://www.deratisation-casablanca.com/societe-de-deratisation-casablanca.html)
14:45:35	100154/100154	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2010:21:24%20GMT	https://www.deratisation-casablanca.com/deratisation-casablanca/trou-rat-mur.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/deratisation-casablanca/trou-rat-mur.jpg	(from https://www.deratisation-casablanca.com/societe-de-deratisation-casablanca.html)
14:45:36	74837/74837	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:18:19%20GMT	https://www.deratisation-casablanca.com/deratisation-casablanca/probleme-souris-casablanca.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/deratisation-casablanca/probleme-souris-casablanca.jpg	(from https://www.deratisation-casablanca.com/societe-de-deratisation-casablanca.html)
14:45:36	62419/62419	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Feb%202015%2013:08:43%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/entreprise-desinsectisation-casablanca.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/entreprise-desinsectisation-casablanca.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:36	177817/177817	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Feb%202015%2013:08:33%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/casablanca-desinsectisation.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/casablanca-desinsectisation.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:36	82381/82381	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Feb%202015%2013:08:37%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/desinsectisation-casablanca-maroc.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/desinsectisation-casablanca-maroc.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:36	49026/49026	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202019%2015:23:35%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/cafard-blatte-germanique-femelle.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/cafard-blatte-germanique-femelle.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:37	60334/60334	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202019%2015:26:05%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/cafard-blatte-americaine.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/cafard-blatte-americaine.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:37	73371/73371	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202019%2015:27:30%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/cafard-blatte-orientale.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/cafard-blatte-orientale.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:37	58374/58374	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202019%2015:28:51%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/cafard-blatte-rayee.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/cafard-blatte-rayee.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:38	105565/105565	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:19:10%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/puces-animal-domestique-chien.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/puces-animal-domestique-chien.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:38	59584/59584	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:19:54%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/puce-desinsectisation.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/puce-desinsectisation.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:38	30496/30496	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:25:35%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/fourmi-noire-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/fourmi-noire-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:38	30960/30960	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:26:13%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/fourmi-pharaon-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/fourmi-pharaon-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:38	63922/63922	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:29:05%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/punaise-de-lit-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/punaise-de-lit-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:38	71825/71825	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:30:00%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/punaise-lit-male-femelle-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/punaise-lit-male-femelle-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:39	70558/70558	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:30:38%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/punaise-lit-dectection-main.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/punaise-lit-dectection-main.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:39	57248/57248	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:31:20%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/punaise-lit-piqures-dos-femme.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/punaise-lit-piqures-dos-femme.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:39	44595/44595	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:34:05%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/petite-mouche-domestique-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/petite-mouche-domestique-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:39	42662/42662	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:34:50%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/mouche-taon-cheval.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/mouche-taon-cheval.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:40	34326/34326	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:35:39%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/mouche-domestique-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/mouche-domestique-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:40	30928/30928	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:36:18%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/mouche-vinaigre-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/mouche-vinaigre-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:40	50102/50102	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:40:31%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/abeille-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/abeille-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:40	45282/45282	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:41:06%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/guepe-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/guepe-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:41	49314/49314	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:41:58%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/piqure-guepe-abeille-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/piqure-guepe-abeille-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:41	57885/57885	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:44:07%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/mite-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/mite-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:41	115969/115969	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:44:59%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/mite-insecte-trou-vetement.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/mite-insecte-trou-vetement.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:41	72760/72760	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:45:45%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/mite-oeufs-vetements.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/mite-oeufs-vetements.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:42	68606/68606	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:46:30%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/mite-vetement-trou-tricot.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/mite-vetement-trou-tricot.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:42	18318/18318	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:50:29%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/moustique-tigre-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/moustique-tigre-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:42	20463/20463	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2011:51:16%20GMT	https://www.deratisation-casablanca.com/desinsectisation-casablanca/moustique-culex-insecte.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinsectisation-casablanca/moustique-culex-insecte.jpg	(from https://www.deratisation-casablanca.com/desinsectisation-casablanca.html)
14:45:42	39268/39268	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:20:35%20GMT	https://www.deratisation-casablanca.com/desinfection-casablanca/desinfection-hopital.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinfection-casablanca/desinfection-hopital.jpg	(from https://www.deratisation-casablanca.com/societe-desinfection-casablanca.html)
14:45:43	39027/39027	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:20:38%20GMT	https://www.deratisation-casablanca.com/desinfection-casablanca/desinfection-restaurant.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinfection-casablanca/desinfection-restaurant.jpg	(from https://www.deratisation-casablanca.com/societe-desinfection-casablanca.html)
14:45:43	72847/72847	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:20:28%20GMT	https://www.deratisation-casablanca.com/desinfection-casablanca/desinfection-boulongerie.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinfection-casablanca/desinfection-boulongerie.jpg	(from https://www.deratisation-casablanca.com/societe-desinfection-casablanca.html)
14:45:43	27996/27996	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20May%202022%2010:06:38%20GMT	https://www.deratisation-casablanca.com/produits.html	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/produits.html	(from https://www.deratisation-casablanca.com/societe-desinfection-casablanca.html)
14:45:43	33015/33015	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:20:36%20GMT	https://www.deratisation-casablanca.com/desinfection-casablanca/desinfection-hotel.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/desinfection-casablanca/desinfection-hotel.jpg	(from https://www.deratisation-casablanca.com/societe-desinfection-casablanca.html)
14:45:44	68961/68961	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:18:30%20GMT	https://www.deratisation-casablanca.com/deratisation-casablanca/souris-casablanca.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/deratisation-casablanca/souris-casablanca.jpg	(from https://www.deratisation-casablanca.com/anti-souris-casablanca.html)
14:45:44	32753/32753	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202014%2017:18:19%20GMT	https://www.deratisation-casablanca.com/deratisation-casablanca/rats-casablanca.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/deratisation-casablanca/rats-casablanca.jpg	(from https://www.deratisation-casablanca.com/anti-souris-casablanca.html)
14:45:44	4331/4331	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Sep%202018%2021:15:48%20GMT	https://www.deratisation-casablanca.com/deratisation-casablanca/deratisation-casablanca.jpg	C:/Users/hp/Desktop/PNS%20DERATISATION/www.deratisation-casablanca.com/deratisation-casablanca/deratisation-casablanca.jpg	(from https://www.deratisation-casablanca.com/anti-souris-casablanca.html)
